DATE,LGA_CODE,LGA Name,"Agriculture, forestry and fishing (%)",Mining (%),Manufacturing  (%),"Electricity, Gas, Water & Waste Services (%)",Construction (%),Wholesale trade (%),Retail trade (%),Accommodation and food services (%),"Transport, Postal and Warehousing (%)",Information media and telecommunications (%),Financial and insurance services (%),"Rental, Hiring, & Real Estate Services (%)",Professional Scientific & Technical Services (%),Administrative and support services (%),Public administration and safety (%),Education and training (%),Health care and social assistance (%),Arts and recreation services (%),Other services (%),Total persons employed (no.)
2016,14920,Liverpool Plains (A),24.5,3.4,3.7,0.8,6.1,2.3,7.6,5.2,7.1,0.4,0.7,0.8,2.6,1.9,5.1,7.5,11.4,0.8,3.4,3013
2016,14950,Lockhart (A),28.7,0.2,3.4,1.5,5.5,1.3,7.4,3.2,7.2,0.4,1.3,0.6,2.4,2.2,6.9,7.6,14.7,0.5,2.9,1294
2016,15050,Maitland (C),1.3,7.1,7.4,1.4,8.8,2,10.9,7.1,4.5,0.7,2.3,1.5,4.6,3.5,6.5,7.5,13.5,0.9,4.6,34692
2016,15240,Mid-Coast (A),5.3,1.1,5.5,1.6,9.5,1.5,12.6,9.2,3.7,0.8,1.4,1.8,3.6,3.6,4.3,8.1,17.3,1.2,3.9,30032
2016,15270,Mid-Western Regional (A),8.9,15,4,1,8,2.1,10.5,7.8,2.7,0.8,1.1,1.2,3.4,2.8,4.4,7.6,9.9,1.1,4.7,9689
2016,15300,Moree Plains (A),25.1,0.3,2.7,0.9,6.4,3,8.4,5.4,3.8,0.5,1.9,0.9,3.7,2.8,6,9.1,9.2,0.7,4.5,5521
2016,15350,Mosman (A),0.4,0.4,2.9,0.4,4,3.2,6.4,5.1,2.2,4,13.8,4.2,19.5,3.1,4.2,7.2,10,2.2,2.6,13999
2016,15520,Murray River (A),19.3,0.4,6.5,1.4,8,2.3,8.5,11.5,3.5,0.5,1.4,0.9,3.1,2.4,4.8,7.1,10.4,1.5,2.8,4994
2016,15560,Murrumbidgee (A),36.4,0.2,7.6,1.2,6.5,1.6,6.3,4.5,3.7,,0.9,0.2,2.2,1.4,4.7,6.8,8.2,0.8,3,1716
2016,15650,Muswellbrook (A),6.9,21.9,4.1,4.8,4.9,2.7,8.8,6.5,3.1,0.7,1,1,2.8,4,4.5,5.8,8.2,0.8,3.8,6732
2016,15700,Nambucca (A),6.1,0.4,5.1,0.5,12.7,1.5,10.8,9.2,3.7,0.8,1.1,1.2,4,3.6,5,9.3,16.7,1,3.8,6229
2016,15750,Narrabri (A),19.6,5.5,3.1,1.3,5.9,2.5,9,6.2,4.7,0.6,1.1,0.8,4.6,3.3,5,6.9,10.1,0.5,4.6,5657
2016,15800,Narrandera (A),19.4,0.6,10.7,1.1,7.6,2.5,7.7,5.7,4.6,0.2,1.3,0.8,1.9,2.3,7.1,7.7,11.8,0.6,3.1,2325
2016,15850,Narromine (A),26.2,1.5,3.1,1.4,6.1,1.9,7.5,3.9,5.3,0.4,1.1,0.6,3.5,2.1,4.8,9.8,11.2,0.7,4.4,2592
2016,15900,Newcastle (C),0.5,1.9,5.5,1.3,7.5,1.9,9.4,8.6,3.6,1.2,3.4,1.5,7,3,7,10,18.4,1.4,3.7,73034
2016,15950,North Sydney (A),0.3,0.3,2.9,0.5,4,3.5,5.7,5,2.3,5.5,12.7,2.8,20.8,3.5,4.7,7.3,9.8,2,2.4,40445
2016,15990,Northern Beaches (A),0.3,0.2,4.4,0.6,8.9,4.1,9.1,6,2.8,3.6,6.7,2.4,13.2,3.8,4.2,8.5,10.7,2,3.7,129685
2016,16100,Oberon (A),16.5,0.7,15.4,1.2,6.8,1.2,7.3,6.4,4.3,0.4,1.2,1.1,3.6,2.2,6.8,6.8,7.9,1.6,2.8,2241
2016,16150,Orange (C),2.2,5.1,5.4,0.9,7.8,2,10.9,6.9,3.8,0.9,1.8,1.2,4.1,2.9,7.8,9.4,18.8,0.9,4.1,17805
2016,16200,Parkes (A),12,7.7,3.6,1.1,5.2,2.1,10.5,7.4,6.1,0.5,1.3,0.9,2.6,2.7,7.2,8.6,12.2,0.6,4.3,5840
2016,16260,Parramatta (C),0.2,0.1,5.8,0.8,6.8,4.5,9,5.9,4.3,3,7.2,1.8,11.4,3.6,5.4,7.9,12.5,1.4,3.2,106593
2016,16350,Penrith (C),0.8,0.2,7.9,1.4,11.6,3.9,10.6,5.9,7.1,1.3,4.3,1.6,4.3,3.3,7.1,7.2,10.9,1.4,4,94859
2016,16380,Port Macquarie-Hastings (A),2.5,0.4,3.7,2.9,10.6,1.9,11.6,9.1,3.5,0.8,1.9,1.8,4.2,3.7,5.5,9.5,17.5,1.2,4.2,29655
2016,16400,Port Stephens (A),1.4,1.9,6.9,0.9,10,1.9,10.9,9,5.5,0.7,2,1.8,4.5,3.7,9.9,6.7,12.6,1.1,4.3,27602
2016,16490,Queanbeyan-Palerang Regional (A),1.7,0.2,3.6,1.1,10.1,1.6,8.1,5.3,3.4,1.4,1.3,1.5,6.7,2.8,25.5,7.2,9.6,1.4,3.6,29389
2016,16550,Randwick (C),0.2,0.2,2.8,0.6,7.2,2.5,7.3,6.8,4.5,3.5,7.1,2.3,12,3.7,5.9,11.1,12.6,2.6,3.1,68276
2016,16610,Richmond Valley (A),8.2,0.7,14.7,0.9,6.3,2,10.2,7.2,4.7,0.5,1.3,1.2,3.2,2.9,5,8.1,13.6,1.1,3.7,8265
2016,16700,Ryde (C),0.2,0.1,4.8,0.6,6.2,4.7,9.1,6.7,3.2,4.1,7.4,2.2,12.7,3.4,4.5,8.9,11.8,1.4,3.4,57245
2016,16900,Shellharbour (C),0.4,2.3,7,1.2,11.2,2.1,12.3,7.2,5.2,0.8,2.9,1.5,3.6,3.5,7,7.7,14.5,1.1,4.5,29606
2016,16950,Shoalhaven (C),2.1,0.5,5.2,1.1,10.9,1.4,11.8,9.6,3.4,0.8,1.4,1.6,4.4,4.2,10.1,7.8,14.7,1.4,3.8,36330
2016,17000,Singleton (A),3.8,23.4,4.6,2.7,6.3,2.2,7.5,7.6,3,0.4,1.1,1.4,2.8,4.2,6.6,6,7.7,0.7,4.4,10822
2016,17040,Snowy Monaro Regional (A),9.9,0.4,3.6,3.2,7.5,1.9,9.3,13.6,3.3,0.9,1,2.1,3.9,3.3,8.9,7.5,8.2,5.1,3.2,9860
2016,17080,Snowy Valleys (A),18.2,0.3,13.9,2.7,6.3,1.1,8.2,6.7,3.9,0.4,1.1,0.5,2.3,3.7,5.4,7,9.6,1,2.8,5991
2016,17100,Strathfield (A),0.2,0.1,4,0.5,6.7,3.8,9.9,8.3,4.3,2.3,7.6,1.9,12,4.1,4.5,6.1,13.8,1.1,2.9,19618
2016,17150,Sutherland Shire (A),0.2,0.2,5.4,1,10.2,3.3,9.2,5.4,6.5,1.8,5.6,2.1,8.7,3.2,6.8,9.4,11.3,1.8,4,112765
2016,17200,Sydney (C),0.2,0.2,2.4,0.4,3.7,2.4,7.2,12.1,3,5,8.8,2.1,16.6,4.3,5.8,7.4,8.2,2.9,2.7,117252
2016,17310,Tamworth Regional (A),6.7,1.1,7.5,1,7.8,2.9,11.1,6.8,4.8,1,1.9,1.4,3.7,3.1,6.1,9,15,1,4.1,25997
2016,17350,Temora (A),21,0.7,3.2,1.8,5.5,3.4,10.6,6.2,5.3,0.4,1.3,0.6,4.1,2.1,4.7,8.7,10.2,0.7,4.4,2514
2016,17400,Tenterfield (A),23.2,1.3,3.3,0.7,7.8,1.1,9.6,6.9,4.3,0.6,0.8,1.3,3.6,1.9,5.9,7.6,11.7,1,2.8,2361
2016,17420,The Hills Shire (A),0.6,0.2,6.1,0.9,9.2,4.9,10.3,4.7,3.2,2.6,6.8,2.2,10.4,2.8,4.9,9.3,11.5,1.4,3.7,80179
2016,17550,Tweed (A),2.6,0.7,4.3,0.9,11.2,1.8,11.2,10.3,3.9,1,1.6,2.1,4.7,4,5.3,8.6,15.7,1.7,3.8,35731
2016,17620,Upper Hunter Shire (A),18.7,11.6,5.4,1.8,6.1,2.1,7.4,6.3,3.2,0.5,1,1,3.7,2.6,4.6,7.5,7.7,1.7,3.5,6298
2016,17640,Upper Lachlan Shire (A),25.7,0.5,2.9,1.1,7.5,1.6,6.1,5.1,4.2,0.8,0.9,1,4.3,2.4,9.6,7.3,11.1,0.9,3.2,3528
2016,17650,Uralla (A),16.3,0.3,3.5,0.7,8.1,2.1,8.4,6,3.1,0.7,1.7,1.2,4.4,2.5,6.9,14.5,11.8,0.9,2.8,2633
2016,17750,Wagga Wagga (C),4.1,0.2,6.7,1.1,7.9,2.5,10.9,7.1,4.1,1,1.8,1.2,4,2.9,10.2,10.5,15.8,0.9,3.9,29834
2016,17850,Walcha (A),40.5,0.5,1.6,1,4.8,1.1,6.2,4.6,4.2,0.3,1.3,1.1,3.6,2.3,4.7,7,8.2,0.8,2.8,1414
2016,17900,Walgett (A),27.4,2.9,1.8,0.9,3.3,1,6.6,8.1,1.9,0.3,0.7,0.3,1.7,2.9,8.5,12.3,11.4,1.2,2.4,2060
2016,17950,Warren (A),41.1,0.5,1.2,1.9,4.2,2.5,7.6,3.7,2.1,0.4,1.6,0.6,2.1,1.6,6.6,8.8,7.6,0.3,3.5,1149
2016,18020,Warrumbungle Shire (A),27.6,1,2.8,0.9,4.1,1.5,7.7,5.5,3.6,0.5,0.4,0.4,2.8,2,7.8,11.5,12.2,0.6,2.8,3335
2016,18050,Waverley (A),0.2,0.1,2.6,0.4,6.3,2.7,6.9,7.2,2.6,5.3,8.9,2.7,17.4,4.6,3.7,7.8,9.8,2.7,3,36426
2016,18100,Weddin (A),37.5,1,2.3,0.3,5.2,2.7,6.9,3.9,3.6,0.8,1,0.2,3,2.2,6.1,7.4,9,0.5,3.4,1437
2016,18200,Wentworth (A),20,1.7,4.7,2,6.6,2.4,8.3,7.4,4.3,0.8,1.4,1.1,2.6,4,5.6,8.1,10.1,1,3.4,2786
2016,18230,Western Plains Regional (A),5.1,1.1,5.8,1.3,8.5,3.1,10.9,7.4,4,0.9,1.8,1.2,4.1,2.7,7.7,9.3,15.4,1.6,4.4,22142
2016,18250,Willoughby (C),0.2,0.3,3.2,0.5,4.1,3.9,7.6,6.4,2.5,4.8,11.4,2.9,18.1,3.5,3.7,7.7,10.6,1.5,2.8,36309
2016,18350,Wingecarribee (A),3.3,1.1,7,0.9,10,2.5,9.7,9,4.3,1.1,2.3,2.1,6.7,3.9,4.3,9.3,12.5,1.5,4.1,20644
2016,18400,Wollondilly (A),2.4,1.7,8.1,1.5,14.8,3.1,9.4,4.8,6.2,0.7,2.4,1.7,4.7,2.9,6.1,9.1,9.8,1.3,4.4,24054
2016,18450,Wollongong (C),0.3,2,5.8,1,8.8,2,9.5,7.4,4.5,1.2,3.8,1.4,5.8,3.4,7.2,11.8,14.8,1.5,4,88251
2016,18500,Woollahra (A),0.3,0.2,2.4,0.3,3.9,3,6.9,5.4,2.2,4.6,12.1,4.5,19.2,3.7,3.6,7.2,10.5,2.6,2.6,28005
2016,18710,Yass Valley (A),7.6,0.2,2.3,1.5,10.2,1.4,6.6,6.7,2.6,1.3,1.4,1.3,8,2.6,18.9,8.6,9.8,1.5,3.6,8076
2016,19399,Unincorporated NSW,41.4,,0.5,,4,0.5,3.3,17.5,1.7,,,0.5,0.5,4.5,7.8,3.5,2.8,1.7,1.3,599
2016,20110,Alpine (S),9,0.5,8.4,1.6,7.9,1.4,9.7,13.8,3.3,0.5,1.3,1.8,4.1,3.7,5,7.9,11.4,2.1,2.8,5488
2016,20260,Ararat (RC),14.9,0.9,11.9,0.8,5.6,2.3,8.1,6.2,2.6,0.8,0.8,0.9,2,2,11.8,5.7,14.3,1.2,3.5,4708
2016,20570,Ballarat (C),1.6,0.7,7.9,0.9,8.9,2,11.3,7.7,3.5,2.1,1.7,1.2,5.4,2.5,6.1,10.9,16.8,2,3.5,44716
2016,20660,Banyule (C),0.3,0.2,5.8,0.9,8.3,3,8.9,5,3.6,2.3,4.6,1.6,9.7,3,7.1,11.3,15.1,2.2,3.3,58915
2016,20740,Bass Coast (S),5.4,0.5,5,1.9,12.4,2.6,11.7,9.3,2.9,0.9,1.3,1.8,4.3,3.6,4.6,7.7,12.6,3.7,3.7,12537
2016,20830,Baw Baw (S),9.3,0.7,7.3,2,11.5,2.7,8.6,6.1,3.6,1.1,1.8,1.1,4.6,2.5,5.2,9.7,12.1,1.2,4.7,21255
2016,20910,Bayside (C),0.3,0.4,5.3,0.9,6.4,3.8,9.1,5.1,2.7,2.8,6.9,2.9,14.9,3.1,4.1,9.9,11.4,2.7,2.7,45993
2016,21010,Benalla (RC),9.8,0.5,8.8,1.5,8.4,3.6,9,6.8,4.5,0.7,1.1,1.1,2.9,2.8,6.3,8.2,14.3,1.7,3.7,5659
2016,21110,Boroondara (C),0.4,0.3,4.5,0.9,4.5,3.3,9.4,6.3,2.4,2.9,7,2.6,15,2.9,4.2,10.5,14.2,2.4,2.5,82260
2016,21180,Brimbank (C),0.6,0.1,10.8,0.9,7.7,3.4,10.5,7.5,9.5,1.5,3.6,1.3,4.7,4.4,4.4,6.1,9.9,1.6,4.1,80034
2016,21270,Buloke (S),29.2,0.4,3.3,0.7,5.4,3.3,8.1,5,5.3,0.6,1.3,0.2,1.9,1.7,4.8,9.8,12.2,0.5,3.3,2486
2016,21370,Campaspe (S),13.3,0.5,12.4,1.4,7.9,2,10.4,7.1,3.8,0.6,1.3,0.9,3.2,2.2,3.7,6.8,13.4,1.2,4,15950
2016,21450,Cardinia (S),2.8,0.4,10.2,1.2,13.5,4,11,5,5.1,1.2,2.2,1.5,4.7,3.2,4,7.6,11,1.6,4.3,44955
2016,21610,Casey (C),0.9,0.2,12.4,1.1,10.5,4.7,11.3,5.3,5.6,1.5,3.1,1.3,4.9,3.5,3.8,6.2,12.2,1.4,4.1,137913
2016,21670,Central Goldfields (S),7,0.9,14.2,0.8,6.9,1.4,13,6.7,4.3,0.9,1.2,0.4,2.6,2.2,6,6.8,14.1,1.7,3.7,4352
2016,21750,Colac-Otway (S),12.5,0.4,13.5,0.9,7.2,1.9,9.1,8.8,3.9,1.1,1.2,0.9,3,3.5,4.9,6.3,12.7,1,3,9545
2016,21830,Corangamite (S),30.8,0.6,7.2,0.7,5.8,2.1,8.5,5.5,4.3,0.5,0.6,0.4,2.7,2,3.4,6.6,10.5,0.9,2.8,7164
2016,21890,Darebin (C),0.4,0.2,5.7,0.9,6.3,2.6,9.4,7.7,3.8,2.8,4.3,1.3,9.9,3.7,6.5,10.9,13.1,2.7,3.3,70311
2016,22110,East Gippsland (S),8.8,0.8,7.6,1.3,8.6,2.1,11.1,8.7,3.6,0.7,1.1,1.1,3.4,2.8,5.3,8.8,14.6,1.3,3.8,17003
2016,22170,Frankston (C),0.6,0.2,9.9,1.2,11.9,4,11.6,5.5,4.1,1.4,2.5,1.5,5.2,3.5,4.8,7.7,13.4,1.7,4,63406
2016,22250,Gannawarra (S),24,1.1,6.4,2,7.3,2,10.4,4.4,4.1,0.4,1.2,0.5,2.8,1.8,5,5.6,11.9,0.9,3.5,4404
2016,22310,Glen Eira (C),0.2,0.2,5,1,5.6,3.7,9.7,5.9,2.9,2.8,6.1,2.1,13.5,3.6,4.5,10.8,12.5,2.3,3.3,69634
2016,22410,Glenelg (S),13.9,0.4,12.7,1,5.8,2.4,8.6,6.5,6.5,0.5,1,0.9,2.8,2.2,5.2,6.9,13.8,1,3.5,8311
2016,22490,Golden Plains (S),7.2,0.7,8.9,1.1,11.5,2.6,9.8,4.3,5.1,1.3,1.7,1.2,4.1,2.5,6.1,8.2,13.7,1.3,3.9,10196
2016,22620,Greater Bendigo (C),2.7,1.6,8.6,1.3,9,1.8,11.4,6.9,3.3,1.2,3.8,1.1,4.1,2.8,5.9,8.9,16.7,1.4,3.8,48675
2016,22670,Greater Dandenong (C),1.3,0.1,15.8,0.9,7.3,4.1,10.4,6.9,5.7,1.3,3.3,1.1,4.8,4.3,2.9,4.6,11.2,1.1,4.5,60306
2016,22750,Greater Geelong (C),1.1,0.3,7.5,1.3,9.8,2.3,11.8,7.3,4.3,1.2,2.8,1.3,5.5,3,6.2,9.8,15.3,1.7,3.6,103580
2016,22830,Greater Shepparton (C),8.3,0.2,10,2.6,8,2.3,11.1,5.5,4,1,1.6,1,4,3.1,4.3,8.1,15.2,0.9,4.3,26976
2016,22910,Hepburn (S),7.2,0.4,6.9,0.8,8.8,1.5,8.8,9.8,3.7,1.4,1.3,1.1,5.5,3.3,6,8.5,14.7,2.4,3.4,6346
2016,22980,Hindmarsh (S),26.2,0.1,8.1,1,4.5,1.3,6.8,2.5,5.6,0.4,1,0.1,1.7,2.2,5,6.8,19.1,0.6,3.2,2298
2016,23110,Hobsons Bay (C),0.3,0.2,7.7,1.2,8,3.5,9,5.8,7.4,2.4,4.7,1.7,8.6,3.5,6.5,8.9,10,2.3,3.4,41978
2016,23190,Horsham (RC),9.2,0.5,3.5,1.9,8.9,3.3,11.8,6.8,4,1.1,1.9,0.9,3.7,2.9,5.9,7.5,16.6,1.5,4.4,9111
2016,23270,Hume (C),0.4,0.2,9.6,1.1,9.8,3.1,10.6,6.4,10.5,1.3,3.3,1.4,4.4,3.8,5.5,6.9,10.9,1.3,3.9,81025
2016,23350,Indigo (S),7.9,0.4,12.7,0.6,7.4,1.9,9.2,6.6,4.6,0.5,1.1,0.8,3.9,2.8,8.3,8.3,14.5,1.1,3.5,7492
2016,23430,Kingston (C) (Vic.),0.4,0.1,8.8,1,8.9,4.3,10.6,5.6,3.8,2,4.6,1.7,8.4,3.5,5.1,9.1,11.8,2.1,3.7,74103
2016,23670,Knox (C),0.3,0.1,9.9,1,9.8,5.1,11.9,5.4,3.7,1.9,3.7,1.4,7.1,3.4,4.3,8,12.2,1.6,4.2,77348
2016,23810,Latrobe (C) (Vic.),2.8,1.7,7.3,6.5,9.1,1.7,11.6,6.8,3.4,1,1.7,1.2,3.5,2.9,8,7.8,14.5,1,3.7,29490
2016,23940,Loddon (S),35.5,0.7,7.5,0.8,4.4,2.1,6.6,3.3,3.6,0.4,1.2,0.3,1.8,1.9,4.4,6.2,11,0.7,2.1,2838
2016,24130,Macedon Ranges (S),2.6,0.3,7.5,1,11.1,2.4,8.1,5,6.9,1.5,3.3,1.5,7.1,3.2,7.4,10,11,2.2,3.7,21741
2016,24210,Manningham (C),0.2,0.2,5.6,0.8,7.7,4.2,11.9,7,3.3,2.2,5.3,2.2,10.5,3.5,4,8.6,12.7,1.8,3.6,52818
2016,24250,Mansfield (S),9.3,0.8,3.7,0.9,10.4,2.1,11.2,11.5,4.5,0.9,0.7,2.1,4.4,3.8,5.1,9.5,8.9,1.2,4,3781
2016,24330,Maribyrnong (C),0.4,0.2,6.3,1.1,5,2.8,9.3,8.9,5.3,3,5.3,1.5,9.8,4.3,6.3,9.2,10.7,2.8,3.3,41648
2016,24410,Maroondah (C),0.4,0.2,8.1,1,10.1,3.9,10.8,5,3.1,2.2,3.7,1.7,8.1,3.6,5.3,9.7,13.2,1.7,4.1,54940
2016,24600,Melbourne (C),0.3,0.3,3.1,0.9,2.8,2.2,7.7,13.9,2.7,3.3,7,2.1,17.8,3.5,4.3,8.8,9.4,3.3,2.5,65156
2016,24650,Melton (C),0.4,0.3,8.6,1.2,10.1,3.5,10.9,5.9,10.4,1.5,3.9,1.4,4.8,3.6,5.4,7,10.7,1.6,3.7,60028
2016,24780,Mildura (RC),10.8,0.9,6.1,1.2,6.8,2.6,12.3,7.3,4.5,0.9,1.6,1.1,3.4,4.3,5.3,8.6,13.2,1,3.6,22501
2016,24850,Mitchell (S),2.5,0.5,9.3,1.3,12.5,2.9,9.2,6.1,7.3,0.9,1.8,1.1,3.5,3.1,10,7.2,10.2,1.4,4,18406
2016,24900,Moira (S),16.2,0.2,12.9,1.1,8.4,1.9,10,7.2,3.9,0.4,1.1,1,2.8,2.4,3.2,6.9,11.3,1,3.5,11806
2016,24970,Monash (C),0.3,0.1,7.1,0.9,5.8,4.3,10.7,6.9,3.6,2.5,5.3,1.8,11.1,3.7,4,9.9,12.1,1.7,3.2,80373
2016,25060,Moonee Valley (C),0.3,0.2,5.8,0.9,7.5,2.9,9.5,5.9,5.9,2.3,5.6,1.8,10.2,3.4,6.5,10.3,11.3,2.7,3.1,57761
2016,25150,Moorabool (S),4.2,0.9,6.9,1.2,12.2,2.9,8.5,5.2,7.9,1.2,2.1,1.4,5.2,2.8,7.3,9.2,10.6,1.7,3.7,14632
2016,25250,Moreland (C),0.2,0.2,5.3,0.9,6.6,2.6,8.8,8,4.8,2.9,4.5,1.3,10.5,3.6,6.5,11.2,11.8,2.9,3.5,80352
2016,25340,Mornington Peninsula (S),1.7,0.3,7,0.9,13.4,2.9,11.3,6.5,2.7,1,1.9,2,5.9,3.9,5.8,8.7,13,2.4,3.8,67498
2016,25430,Mount Alexander (S),4.3,0.8,11.1,0.7,7.8,1.7,9.7,5.6,2.9,1.6,1.3,1,6.2,2.5,7.4,9.8,15.7,2.2,3.3,7558
2016,25490,Moyne (S),26.1,0.6,6.4,1,7,2.3,7.5,5.9,3.5,0.4,1.2,0.6,3.1,2.1,4.9,7.2,12.1,1.1,2.8,7730
2016,25620,Murrindindi (S),10.5,0.5,6.5,1.1,11.6,2.2,7.5,8.4,3.7,0.7,1.1,1,4,3.1,7,9.3,10.9,1.5,3.9,5954
2016,25710,Nillumbik (S),0.6,0.2,6.5,1,12.3,3.3,9.1,4.6,3.4,1.9,3.6,1.5,8.6,2.9,6,11.4,12.8,2.3,3.8,32575
2016,25810,Northern Grampians (S),13.1,3,11.1,0.8,5.5,1.8,9,7.6,3.1,0.2,0.8,0.6,2.4,2.3,7.8,6.3,16,1.9,2.7,4859
2016,25900,Port Phillip (C),0.3,0.3,4.3,1,5.5,3,7.7,7,3.2,3.9,7,2.5,16.3,3.9,4.9,8.5,10.3,3.5,3,57705
2016,25990,Pyrenees (S),20.5,1,8.7,0.7,7.3,2.2,8.1,5.1,4.9,0.9,0.8,0.5,3.1,2.1,7.1,6.2,12,1.2,3.5,2664
2016,26080,Queenscliffe (B),2.5,,5.2,0.4,9.4,1.6,8,10.1,3.8,1.7,3.2,3,8.3,3.1,6.3,12,12.4,3,3,1046
2016,26170,South Gippsland (S),17.1,0.8,7.4,1.8,9.4,2.8,9.5,5.6,3.9,0.7,1.3,1,4,2.5,4,7,11.4,1.7,3.6,12184
2016,26260,Southern Grampians (S),20.2,1.5,3.7,0.5,6.6,2.8,9.7,6.3,3.4,1,1.3,0.6,3.5,1.9,5.5,8.6,15.3,0.9,3.4,7250
2016,26350,Stonnington (C),0.4,0.3,3.7,0.8,4.3,3.3,9.5,6.9,2.3,3.1,7.7,3.1,17.1,3.6,3.9,8.3,12.2,2.9,2.5,56530
2016,26430,Strathbogie (S),19,0.6,6.8,1,8.1,2.2,7.2,6.4,4.8,0.8,1.1,0.6,3.9,2.9,5.3,7.4,11.6,2.7,2.8,4369
2016,26490,Surf Coast (S),3.3,0.4,5.4,0.9,11.7,3,9.5,8.4,2.6,1.2,2.6,1.8,6.9,3.1,6.1,11.1,12.7,2.2,3.3,14079
2016,26610,Swan Hill (RC),17.6,0.3,7.7,0.9,6.5,2.8,10.3,6.8,4.3,0.6,1.6,0.6,3.1,2.8,4.5,8.3,11.6,1.1,3.7,8568
2016,26670,Towong (S),23.8,0.2,5,2.1,9.2,1.6,7.2,5.3,3.9,0.5,0.9,0.6,2.7,1.8,5.6,7.9,12.9,0.8,3.7,2673
2016,26700,Wangaratta (RC),7.5,0.3,10.2,0.7,7.4,2.2,10.4,7.2,4,0.9,1.6,0.9,3.3,3.5,6.5,8.1,16.7,1.1,3.4,12616
2016,26730,Warrnambool (C),2.9,0.4,9.4,1.5,7.7,3.3,12.6,8.7,3.3,0.9,1.8,1.2,3.9,2.7,5,9.3,16.5,1.6,3.6,15601
2016,26810,Wellington (S),13,2.9,5.8,2.2,9.3,1.5,9.8,6,2.9,0.5,1.2,1,3.3,2.4,7.9,8.1,13.2,1.1,3.6,17944
2016,26890,West Wimmera (S),44,0.3,3,0.2,3.6,1.2,5.3,2.8,3.3,0.4,1.1,0.4,1.7,1.4,5.6,7.3,12.4,0.9,2.3,1860
2016,26980,Whitehorse (C),0.2,0.2,5.6,0.9,6,3.8,10.1,7,3,2.6,5.4,1.9,11.2,3.6,4.8,10.5,13.4,1.9,3.7,74705
2016,27070,Whittlesea (C),0.6,0.1,9.5,1.2,10.2,3.2,11.5,5.9,7,1.5,3.5,1.3,4.9,3.7,5.2,7,12.9,1.2,4,88550
2016,27170,Wodonga (C),1.4,0.2,10.5,0.8,8.6,2.3,11.1,6.7,4.5,0.8,1.8,1.1,3.7,3.2,12.5,7.6,14.7,0.9,3.9,18199
2016,27260,Wyndham (C),0.7,0.2,8,1.3,7.4,3.7,10.2,6,10.1,2.1,4.9,1.5,6.8,3.8,5.6,6.5,11,1.8,3.2,98411
2016,27350,Yarra (C),0.3,0.2,3.8,0.9,4.2,2.3,7.8,8.1,2.3,4,5.8,1.8,17.3,3.2,5.8,10,12.3,3.4,2.8,50781
2016,27450,Yarra Ranges (S),2.2,0.2,9.4,1.1,13.2,3.7,10.1,5.3,3.3,1.4,2.1,1.5,6,3.4,4.6,8.9,11.8,1.8,4.7,74415
2016,27630,Yarriambiack (S),27.5,0.4,2.2,1.6,4.4,2.7,7.7,3.4,4.9,0.4,1,0.2,2.4,1.7,3.7,8.1,19.8,0.5,3.6,2626
2016,29399,Unincorporated Vic,5.2,0.9,2,,2.3,0.7,3.6,34.8,14.8,0.7,,3.6,3.4,5,1.6,4.8,6.6,4.8,0.7,440
2016,30250,Aurukun (S),1.7,2.6,1.3,,6.5,,7.4,,1.3,,,,,2.6,29,13.4,10.4,3.9,14.7,231
2016,30300,Balonne (S),35.2,0.6,1.6,0.9,5.1,3.2,8.7,3.9,2.9,0.1,0.7,0.4,1.7,1.8,5.8,8.6,11,0.3,3.5,2149
2016,30370,Banana (S),19.7,14.9,7.1,4.9,5.1,2.3,7.3,4.4,2.8,0.3,0.9,0.8,2,2.6,4.4,6.8,6.5,0.3,3.4,7185
2016,30410,Barcaldine (R),31.9,1.2,1.6,1.7,8.4,0.9,5.1,3.5,6,0.8,0.2,0.6,3.6,1.9,8.7,7.8,9.4,1.1,2.1,1447
2016,30450,Barcoo (S),40.7,,1.8,1.8,3,,5.4,7.8,4.2,,,,1.8,,31.1,4.8,2.4,,,167
2016,30760,Blackall-Tambo (R),31.8,0.9,1.6,1,5.7,3.2,8.3,4.4,4.2,,0.4,0.9,1.4,1.4,11.2,7.2,9.2,0.3,2.1,932
2016,30900,Boulia (S),49.5,1.4,,1.4,6,,4.6,1.4,1.4,,,,,,17.4,8.3,1.4,,1.4,218
2016,31000,Brisbane (C),0.4,1.3,5,1,6.7,2.7,8.6,7.3,4.9,1.7,3.9,2.2,10.5,3.6,7.5,10.2,13.6,1.8,3.4,570455
2016,31750,Bulloo (S),29.5,4.5,1.4,,9.1,,3.6,7.3,1.8,,,,,,26.4,3.2,1.4,1.4,1.4,220
2016,31820,Bundaberg (R),9.8,2,6.4,1,7.5,2,11.4,6.9,3.7,0.8,1.5,1.4,3.4,3.2,4.9,8.9,16.3,0.8,3.8,33970
2016,31900,Burdekin (S),21.3,2.5,12.1,1.6,5.1,1.5,9.2,4.9,2.9,0.3,1.5,0.9,3.3,2.5,4.7,7.6,9.6,0.5,3.9,7841
2016,31950,Burke (S),17.7,,,,3.4,,7.5,11.6,5.4,,,,2,4.8,25.2,6.8,2,2,8.8,147
2016,32080,Cairns (R),1.6,1.5,3.7,0.9,8.1,2.4,10.6,10,6.3,0.8,1.5,2,4.7,4.3,8,9,14.4,2,4.2,72405
