Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,306,Cairns,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",30520716.52,,27468644.87,,"Nurseries, cut flowers or cultivated turf",Outdoor,307,Darling Downs - Maranoa,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",3508755.66,*,3157880.09,*,"Nurseries, cut flowers or cultivated turf",Outdoor,307,Darling Downs - Maranoa,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",7985942.39,*,7187348.15,*,"Nurseries, cut flowers or cultivated turf",Outdoor,308,Central Queensland,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",12397528.04,^,11157775.23,^,"Nurseries, cut flowers or cultivated turf",Outdoor,309,Gold Coast,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",2729013.13,*,2456111.81,*,"Nurseries, cut flowers or cultivated turf",Outdoor,310,Ipswich,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,310,Ipswich,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,311,Logan - Beaudesert,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,311,Logan - Beaudesert,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,312,Mackay - Isaac - Whitsunday,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",14281857.21,,12853671.49,,"Nurseries, cut flowers or cultivated turf",Outdoor,313,Moreton Bay - North,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,313,Moreton Bay - North,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",1014702.16,*,913231.95,*,"Nurseries, cut flowers or cultivated turf",Outdoor,314,Moreton Bay - South,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,315,Queensland - Outback,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",11417648.99,^,10275884.1,^,"Nurseries, cut flowers or cultivated turf",Outdoor,316,Sunshine Coast,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",2316821.16,**,2085139.05,**,"Nurseries, cut flowers or cultivated turf",Outdoor,316,Sunshine Coast,,,
