X,Y,id,ENO,NAME,SYNONYMS,STATE,LONGITUDE,LATITUDE,ACCURACY,SIGNIFICANT,SIGNIFICANCE_VALUE,SIGNIFICANCE_CALC_METHOD,ACCESS_CODE,COMMODIDS,COMMODNAMES,OPERATING_STATUS
134.0,-14.4167,mineral_deposits.301,"569262",Roper Heavy Minerals,,NT,134,-14.41666667,"10000",,"6",AUTO,O,"Ilm, Mag, Mnsd, HM","Ilmenite, Magnetite, Mineral sands, Heavy minerals",operating mine
132.5,-25.3333,mineral_deposits.302,"560590",Karinga Lakes,,NT,132.5,-25.33333333,"2000",,"6",AUTO,O,"K2SO4, K","Potassium sulfate, Potassium",mineral deposit
135.9107,-34.4002,mineral_deposits.303,"569267",Kookaburra Gully,,SA,135.910731,-34.400221,,,"6",AUTO,O,Gr,Graphite,mineral deposit
138.3845,-18.5366,mineral_deposits.304,"569272",Constance Range,,QLD,138.38454,-18.536564,"100",,"6",AUTO,O,", (Fe, FeOre)",", (Iron, Iron ore)",mineral deposit
132.9808,-23.4969,mineral_deposits.305,"569366",Charley Creek (REO),,NT,132.9808,-23.49692,"200",,"6",AUTO,O,"REO, Zrn, (Mnz, Xen)","Rare earth oxides, Zircon, (Monazite, Xenotime)",mineral deposit
127.3543,-18.425,mineral_deposits.306,"569375",Wagtail,Nicolson's Project,WA,127.3543,-18.425,"500",,"6",AUTO,O,Au,Gold,mineral deposit
146.8113,-41.2055,mineral_deposits.307,"335062",Beaconsfield - Iron,,TAS,146.8113399826,-41.2054737265,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
131.9313,-30.3758,mineral_deposits.308,"335974",Ooldea,,SA,131.9313380961,-30.3757890561,"999",Y,"2",AUTO,O,Fe,Iron,mineral deposit
151.0182,-24.7559,mineral_deposits.309,"334318",Moonford,,QLD,151.0182272413,-24.755886702,"250",N,"4",AUTO,O,"Fe, (FeOre)","Iron, (Iron ore)",mineral deposit
138.618,-35.3623,mineral_deposits.310,"335805",Mount Jagged,,SA,138.6180307188,-35.3623130621,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
120.3364,-20.5885,mineral_deposits.311,"333322",Kennedy Gap,Y10,WA,120.3363586183,-20.5884642749,"100",N,"4",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",historic mine
120.2333,-20.5833,mineral_deposits.312,"335542",Cundaline Gap,,WA,120.2333,-20.5833,"999",N,"4",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
120.4139,-22.61,mineral_deposits.313,"334918",Claytons Hammer,"Chichester Ranges, The Hammer",WA,120.413887,-22.610001,"999",Y,"3",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
120.5745,-29.7505,mineral_deposits.273,"569167",Forehand,Riverina Project,WA,120.5745,-29.7505,"500",,"6",AUTO,O,Au,Gold,mineral deposit
130.9679,-13.1624,mineral_deposits.314,"334046",Waterhouse Range,,NT,130.9679055987,-13.1624341231,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
115.509,-28.154,mineral_deposits.315,"335920",Nunierra Range koolanooka (Sinosteel Midwest Corp),,WA,115.509,-28.154,"999",N,"4",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
119.4255,-22.9745,mineral_deposits.316,"335997",Mindy Mindy,,WA,119.425507,-22.974487,"999",N,"4",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
131.593,-12.8462,mineral_deposits.317,"335117",Mount Bundey,,NT,131.5930238647,-12.8461680716,"2000",N,"5",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",historic mine
133.5066,-30.2868,mineral_deposits.318,"334229",Fingerpost Hill,,SA,133.506634158,-30.2868343464,"50",N,"4",AUTO,O,Fe,Iron,mineral deposit
119.5788,-23.1459,mineral_deposits.319,"334269",Coondiner HD4 East,East Angelas,WA,119.578827,-23.145874,"999",N,"6",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
118.5722,-22.1058,mineral_deposits.320,"335823",Mulga Downs,Murrays Hill,WA,118.5722124566,-22.1057540438,"999",Y,"3",AUTO,O,"Fe, Mn","Iron, Manganese",mineral deposit
145.1847,-41.6289,mineral_deposits.321,"336290",Rocky River,,TAS,145.1847251776,-41.6288734858,"999",N,"4",AUTO,O,"FeOre, (Fe, Phos)","Iron ore, (Iron, Phosphate)",mineral deposit
120.302,-20.6077,mineral_deposits.322,"333653",Yarrie_NIM (Mt Goldsworthy JV Northern - BHP),"includes Cattle Gorge, Cundaline, Nimingara",WA,120.3019599334,-20.6076646252,"100",Y,"3",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",operating mine
150.1816,-25.58,mineral_deposits.323,"335897",Dawsonvale,,QLD,150.1815537545,-25.5799941074,"999",Y,"3",AUTO,O,Fe,Iron,mineral deposit
149.3696,-33.5787,mineral_deposits.324,"334805",Newbridge,Newbridge-Blayney-Orange,NSW,149.3695738108,-33.5787136615,"999",N,"5",AUTO,O,"FeOre, Fe","Iron ore, Iron",mineral deposit
148.9512,-35.3287,mineral_deposits.325,"336056",Paddys River,,ACT,148.9512097729,-35.3286637781,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
138.868,-34.6956,mineral_deposits.326,"335600",Mount Bessemer,,SA,138.8680214362,-34.6956311093,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
138.25,-18.3721,mineral_deposits.327,"334189",Constance Range (Kimberley Mining Ltd),,QLD,138.2500228812,-18.3720602838,"1000",Y,"3",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
147.3177,-20.8787,mineral_deposits.328,"333917",Mount Wyatt,,QLD,147.3177414634,-20.878744544,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
117.0778,-20.7095,mineral_deposits.329,"355333",Cape Lambert Magnetite (MCC),,WA,117.0778,-20.7095,"10000",Y,"2",AUTO,O,"FeOre, (Fe, Hem)","Iron ore, (Iron, Hematite)",mineral deposit
120.2408,-20.5399,mineral_deposits.330,"334104",Cattle Gorge,,WA,120.2407586066,-20.539864796,"100",N,"4",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
119.8103,-26.8675,mineral_deposits.331,"559153",Bellah Bore East,,WA,119.810303,-26.867531,"0",,"6",AUTO,O,"U, U3O8","Uranium, Uranium oxide",mineral deposit
123.6071,-16.095,mineral_deposits.332,"335082",Cockatoo Island Iron Ore,,WA,123.6071127246,-16.0949658695,"999",N,"4",AUTO,O,"FeOre, Fe","Iron ore, Iron",care and maintenance
118.637,-26.9394,mineral_deposits.333,"335294",Gabanintha (Australian Vanadium),,WA,118.637,-26.9394,"999",Y,"3",AUTO,O,"V, V2O5, TiO2, Fe, FeOre","Vanadium, Vanadium pentoxide, Titanium dioxide, Iron, Iron ore",mineral deposit
118.5111,-22.5545,mineral_deposits.334,"333478",Juna Lockyer,,WA,118.511063,-22.554504,"999",N,"4",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
120.381,-26.767,mineral_deposits.335,"559151",Lake Way South,Lake Way South JV,WA,120.381,-26.767,"1000",,"6",AUTO,O,"U, U3O8","Uranium, Uranium oxide",mineral deposit
152.9177,-31.4452,mineral_deposits.336,"335045",Port Macquarie,,NSW,152.917729595,-31.445220122,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
118.3683,-22.773,mineral_deposits.337,"335544",Wittenoom,Karijini,WA,118.3682996837,-22.7729526581,"100",Y,"3",AUTO,O,Fe,Iron,mineral deposit
117.7014,-26.8295,mineral_deposits.338,"335165",Weld Range (Midwest Corp),"Madoonga W14, Beebyn W7 to W12, Wilgie Mia",WA,117.7014480992,-26.8294640174,"100",Y,"3",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
119.6972,-30.3509,mineral_deposits.339,"335074",Bungalbin,,WA,119.6972449823,-30.3508849923,"100",Y,"3",AUTO,O,"Fe, (FeOre)","Iron, (Iron ore)",mineral deposit
119.2645,-30.0122,mineral_deposits.340,"335595",Windarling,"Windarling Peak, W1, W2, W3, W4, W5",WA,119.26446,-30.01217,"999",N,"6",AUTO,O,"FeOre, Fe","Iron ore, Iron",mineral deposit
118.9507,-28.3696,mineral_deposits.341,"335509",Unaly Hill,,WA,118.950727298,-28.3695645378,"999",Y,"3",AUTO,O,"Fe, Rt, V","Iron, Rutile, Vanadium",mineral deposit
119.113,-27.4054,mineral_deposits.342,"335288",Barrambie,Bay Cove,WA,119.1130200892,-27.4054173098,"2000",Y,"2",AUTO,O,"FeOre, V, Ti, TiO2, (Fe)","Iron ore, Vanadium, Titanium, Titanium dioxide, (Iron)",mineral deposit
118.5352,-28.2993,mineral_deposits.343,"334559",Windimurra (Atlantic),Wagoo Hills,WA,118.5352,-28.2993,"999",Y,"3",AUTO,O,"V, Fe, Rt, Ti, V2O5, PGE, Cr, (FeOre)","Vanadium, Iron, Rutile, Titanium, Vanadium pentoxide, Platinum group elements, Chromium, (Iron ore)",care and maintenance
117.2397,-26.054,mineral_deposits.344,"333433",Mount Hale,,WA,117.2397322071,-26.0539615071,"100",Y,"3",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
115.3332,-34.2601,mineral_deposits.345,"335417",Scott River,,WA,115.3332221907,-34.2601116821,"100",N,"4",AUTO,O,Fe,Iron,mineral deposit
120.6458,-22.1377,mineral_deposits.346,"335020",Mount Rove,,WA,120.6457713497,-22.1376920639,"100",Y,"2",AUTO,O,Fe,Iron,mineral deposit
134.2841,-29.8828,mineral_deposits.347,"334789",Commonwealth Hill (Apollo Minerals),,SA,134.2841356019,-29.8827838258,"10",N,"4",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
116.4129,-31.7425,mineral_deposits.348,"335651",Coates,"Wundowie, Wundowie-Coates",WA,116.4128914326,-31.7424623796,"100",Y,"3",AUTO,O,"Ti, Fe, V, (FeOre)","Titanium, Iron, Vanadium, (Iron ore)",historic mine
131.85,-13.5642,mineral_deposits.349,"334254",Frances Creek,"Helene 1, 2, 3, 4, 5, 6/7, 9, Extended, Elizabeth Marion, Thelma, Rosemary",NT,131.8500162218,-13.5641628348,"2000",N,"4",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",care and maintenance
116.4842,-28.7014,mineral_deposits.350,"334036",Buddadoo,,WA,116.4842122988,-28.7013963585,"999",Y,"3",AUTO,O,"Fe, Rt, V, FeOre","Iron, Rutile, Vanadium, Iron ore",mineral deposit
139.6512,-19.8956,mineral_deposits.351,"334964",Hematite Range,,QLD,139.6511916625,-19.8955624033,"999",N,"4",AUTO,O,"Fe, Mag","Iron, Magnetite",mineral deposit
135.3826,-29.5868,mineral_deposits.352,"334403",Southern Iron-Peculiar Knob (Arrium),,SA,135.3826478749,-29.5868127916,"10",N,"4",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",care and maintenance
119.2681,-29.9129,mineral_deposits.353,"334670",Pigeon Rocks,,WA,119.2681264347,-29.9128579646,"999",N,"4",AUTO,O,Fe,Iron,mineral deposit
119.5361,-20.3504,mineral_deposits.354,"334819",Mount Goldsworthy,,WA,119.5360588778,-20.3503923427,"100",N,"4",AUTO,O,"Fe, (FeOre)","Iron, (Iron ore)",historic mine
145.954,-41.1387,mineral_deposits.355,"333518",Blythe River,,TAS,145.9539676191,-41.1386934304,"999",N,"4",AUTO,O,Fe,Iron,mineral deposit
131.6012,-13.5258,mineral_deposits.356,"334983",Burrundie,,NT,131.6012311412,-13.5257591433,"999",N,"4",AUTO,O,Fe,Iron,mineral deposit
118.9415,-30.5662,mineral_deposits.357,"334216",Mayfield,,WA,118.9414583726,-30.5662052896,"999",N,"4",AUTO,O,"Fe, (FeOre)","Iron, (Iron ore)",mineral deposit
152.4843,-25.8286,mineral_deposits.358,"335367",Doongul-Miva,,QLD,152.4843454387,-25.8285876756,"999",N,"4",AUTO,O,Fe,Iron,mineral deposit
152.8709,-31.4762,mineral_deposits.359,"334306",Lake Innes,,NSW,152.8708757836,-31.4762125,"2000",Y,"3",AUTO,O,"Ni, Sc, Fe, Cr, Co, Tlc","Nickel, Scandium, Iron, Chromium, Cobalt, Talc",mineral deposit
145.2814,-41.8885,mineral_deposits.360,"334669",Comstock,,TAS,145.2814001042,-41.8885409111,"999",N,"4",AUTO,O,Fe,Iron,mineral deposit
148.117,-37.6609,mineral_deposits.361,"334407",Nowa Nowa,,VIC,148.1169550999,-37.6608840926,"100",N,"4",AUTO,O,Fe,Iron,mineral deposit
139.3892,-19.4746,mineral_deposits.362,"336152",Mount Oxide,,QLD,139.3891816538,-19.4745851705,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
133.218,-30.5458,mineral_deposits.363,"333529",Mount Christie,,SA,133.2179976787,-30.5457534327,"999",N,"4",AUTO,O,Fe,Iron,mineral deposit
118.7056,-27.0294,mineral_deposits.364,"335277",Yarrabubba,,WA,118.7056259561,-27.0294415443,"100",N,"5",AUTO,O,"V, Fe","Vanadium, Iron",mineral deposit
120.7434,-21.2118,mineral_deposits.365,"334831",Ripon Hills,,WA,120.7433643425,-21.2117748843,"100",Y,"2",AUTO,O,"Fe, Mn, (FeOre)","Iron, Manganese, (Iron ore)",mineral deposit
151.8678,-32.5286,mineral_deposits.366,"336249",Williams River-Karua River,Ironstone Mountain,NSW,151.8677780915,-32.5285719645,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
145.9565,-41.1306,mineral_deposits.367,"334359",Natone,,TAS,145.9564664084,-41.130593355,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
150.4512,-34.4453,mineral_deposits.368,"333373",Mittagong-Picton,Chalybeate Springs,NSW,150.4511671129,-34.445284523,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
145.8242,-41.1978,mineral_deposits.369,"334764",Highclere,,TAS,145.8241740892,-41.1977973027,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
149.6461,-32.5063,mineral_deposits.370,"335349",Eurundury,,NSW,149.64605,-32.506286,"50",N,"5",AUTO,O,"Fe, Mn","Iron, Manganese",mineral deposit
148.5015,-33.8726,mineral_deposits.371,"334861",Broula,,NSW,148.5014894212,-33.8725534086,"999",N,"5",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
149.7178,-34.7453,mineral_deposits.372,"333426",Goulburn,"includes Joppa Creek, Taylors Sinding, Bangalore Creek, Jerrara Creek, Tirrana",NSW,149.7178470872,-34.7453100682,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
150.1677,-21.9787,mineral_deposits.373,"334214",Iron Island,,QLD,150.1677098145,-21.9786635858,"999",N,"5",AUTO,O,"FeOre, Fe","Iron ore, Iron",mineral deposit
138.8347,-34.7456,mineral_deposits.374,"335046",Malcolm Creek,,SA,138.8346896845,-34.7456327071,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
149.1471,-33.6184,mineral_deposits.375,"333473",Carcoar,,NSW,149.1470821061,-33.6184188296,"999",N,"5",AUTO,O,Fe,Iron,historic mine
138.618,-35.4623,mineral_deposits.376,"334959",Peeralilla Hill,,SA,138.6180344046,-35.4623135564,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
146.1513,-38.3955,mineral_deposits.377,"335867",Mirboo North,,VIC,146.1513153659,-38.3954534076,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
149.6584,-34.812,mineral_deposits.378,"335517",Tirrana,,NSW,149.658384069,-34.8120117654,"250",N,"5",AUTO,O,Fe,Iron,mineral deposit
140.5012,-20.7122,mineral_deposits.379,"335410",Mount Leviathan,,QLD,140.5011826829,-20.7122207607,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
149.9678,-32.7953,mineral_deposits.380,"336065",Rylstone-Cudgegong,,NSW,149.9678093051,-32.7952952822,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
138.0346,-31.3456,mineral_deposits.381,"333339",Donnellys Comstock,,SA,138.034634678,-31.3456158583,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
149.2095,-35.6773,mineral_deposits.382,"334864",Michelago,,NSW,149.2095445448,-35.6772709831,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
144.6392,-17.3462,mineral_deposits.383,"335495",Mount Lucy,,QLD,144.6391984606,-17.3461901407,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
152.5677,-28.8786,mineral_deposits.384,"335964",Tabulam,,NSW,152.5677098309,-28.8785671814,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
149.4845,-34.462,mineral_deposits.385,"334405",Crookwell,,NSW,149.4845130769,-34.4619808517,"999",N,"5",AUTO,O,"Fe, Mag","Iron, Magnetite",mineral deposit
150.0012,-33.362,mineral_deposits.386,"335991",Wallerawang-Pipers Flat,,NSW,150.0011661603,-33.3619554648,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
117.3376,-25.7986,mineral_deposits.387,"335881",Mount Gould,,WA,117.3376358791,-25.7986416061,"100",N,"5",AUTO,O,Fe,Iron,mineral deposit
141.4014,-37.5956,mineral_deposits.388,"333624",Casterton,,VIC,141.4013893479,-37.5955905223,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
145.8511,-19.0955,mineral_deposits.389,"333528",Willets Knob,,QLD,145.851076967,-19.0954505712,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
145.0011,-17.6621,mineral_deposits.390,"333722",Black Creek,,QLD,145.0010925259,-17.6621495176,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
151.631,-25.1653,mineral_deposits.391,"335724",Mount Perry (Fe),,QLD,151.6310287918,-25.1652719746,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
138.6846,-31.9123,mineral_deposits.392,"334999",Iron King,,SA,138.6846345451,-31.9122730703,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
149.5845,-32.5953,mineral_deposits.393,"335683",Mudgee,"includes Wyaldra, Eurundury",NSW,149.584482202,-32.5953026688,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
145.3192,-17.5591,mineral_deposits.394,"334017",Mount Ruby,,QLD,145.3191826333,-17.5590803052,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
149.6512,-35.062,mineral_deposits.395,"333726",Tarago,,NSW,149.6511778011,-35.0619832989,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
151.5143,-31.767,mineral_deposits.396,"334591",Tomalla,Pigna Barney,NSW,151.5143189778,-31.767044087,"250",N,"5",AUTO,O,Fe,Iron,mineral deposit
145.3177,-17.5788,mineral_deposits.397,"335966",Wild River,,QLD,145.3177497702,-17.5788132086,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
149.591,-34.8969,mineral_deposits.398,"333638",Bangalore Creek,,NSW,149.5909894535,-34.8969135784,"250",N,"5",AUTO,O,Fe,Iron,mineral deposit
152.6344,-29.4286,mineral_deposits.399,"334761",Fine Flower,Gordon Brook,NSW,152.634377368,-29.4285637109,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
120.0158,-20.3954,mineral_deposits.400,"335099",Nimingarra,,WA,120.0157583088,-20.3953668796,"100",N,"6",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",historic mine
149.9003,-34.8062,mineral_deposits.401,"336265",Jerrara Creek,,NSW,149.900275798,-34.8062073999,"100",N,"5",AUTO,O,Fe,Iron,mineral deposit
120.5972,-22.084,mineral_deposits.402,"336118",Ant Hill,"Sunday Hill, SRDC",WA,120.5971710574,-22.0839921987,"100",Y,"3",AUTO,O,Mn,Manganese,mineral deposit
152.501,-29.1952,mineral_deposits.403,"333812",Yulgilbar-Lionsville,,NSW,152.5010442335,-29.195233157,"999",N,"5",AUTO,O,Fe,Iron,mineral deposit
118.9643,-22.9282,mineral_deposits.404,"336156",Mining Area C (Mt Goldsworthy JV - BHP),"Area C, MAC, C Deposit, consists of around 30 Deposits",WA,118.96431,-22.92817,"999",Y,"2",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",operating mine
118.9868,-25.7756,mineral_deposits.405,"556717",Robinson Range (PepinNini),,WA,118.98684,-25.77564,"100",,"6",AUTO,O,", (Fe, FeOre)",", (Iron, Iron ore)",mineral deposit
118.6314,-23.0461,mineral_deposits.406,"333827",Alligator Anticline,,WA,118.6313884607,-23.0460510473,"999",N,"6",AUTO,O,"FeOre, (Fe)","Iron ore, (Iron)",mineral deposit
145.5798,-42.0507,mineral_deposits.407,"559097",Western Tharsis,,TAS,145.5798,-42.0507,"500",,"6",AUTO,O,"Cu, Au","Copper, Gold",historic mine
140.8416,-31.737,mineral_deposits.408,"559143",Junction Dam,Saffron,SA,140.841645,-31.737039,"10",,"6",AUTO,O,"U, U3O8","Uranium, Uranium oxide",mineral deposit
140.5593,-32.1087,mineral_deposits.409,"559168",Vertigo,White Dam Project,SA,140.5593,-32.1087,"999",,"6",AUTO,O,Au,Gold,mineral deposit
142.2754,-18.1381,mineral_deposits.410,"559210",Homeward Bound - Croydon,Croydon Gold Project,QLD,142.2754,-18.1381,"999",,"6",AUTO,O,Au,Gold,historic mine
145.8691,-31.5539,mineral_deposits.411,"559216",Peak Mines Project,"The Peak, New Cobar, New Occidental, Perseverance, Chesney",NSW,145.869127,-31.553942,"3000",,"6",AUTO,O,"Au, Cu, (Ag, Zn, Pb)","Gold, Copper, (Silver, Zinc, Lead)",operating mine
147.471,-32.3544,mineral_deposits.412,"559230",Iron Duke,,NSW,147.471,-32.3544,"500",,"6",AUTO,O,"Cu, Au","Copper, Gold",historic mine
144.8469,-19.336,mineral_deposits.413,"559237",Yellow Jack,,QLD,144.8469,-19.336,"999",,"6",AUTO,O,Au,Gold,mineral deposit
116.2946,-22.6098,mineral_deposits.414,"559445",Belvedere - Ashburton,Paulsens Project,WA,116.2946,-22.6098,"500",,"6",AUTO,O,Au,Gold,historic mine
116.1055,-22.4932,mineral_deposits.415,"559447",Merlin - Catho Well,Paulsens Project,WA,116.1055,-22.4932,"500",,"6",AUTO,O,Au,Gold,historic mine
116.8979,-22.9287,mineral_deposits.416,"559451",Electric Dingo,Ashburton Gold Project,WA,116.8979,-22.9287,"500",,"6",AUTO,O,Au,Gold,mineral deposit
120.9695,-27.566,mineral_deposits.417,"559455",Challenger - Yandal,Bronzewing Gold Project,WA,120.9695,-27.566,"500",,"6",AUTO,O,Au,Gold,historic mine
121.3749,-29.1987,mineral_deposits.418,"559486",Clarke,North Kookynie Project,WA,121.3749,-29.1987,"500",,"6",AUTO,O,Au,Gold,historic mine
121.4972,-29.3471,mineral_deposits.419,"559488",Diamantina,South Kookynie Project,WA,121.4972,-29.3471,"500",,"6",AUTO,O,Au,Gold,historic mine
121.4628,-29.3512,mineral_deposits.420,"559490",Leipold,South Kookynie Project,WA,121.4628,-29.3512,"500",,"6",AUTO,O,Au,Gold,mineral deposit
121.1197,-30.463,mineral_deposits.421,"559497",Ora Banda - Grants Patch Project,Ora Banda Project,WA,121.1197,-30.463,"5000",,"6",AUTO,O,Au,Gold,mineral deposit
120.8902,-30.454,mineral_deposits.422,"559499",Carbine (North),,WA,120.8902,-30.454,"999",,"6",AUTO,O,Au,Gold,mineral deposit
120.3173,-21.8646,mineral_deposits.423,"559505",Roscoe's Reward,"Camel Creek Joint Venture, Camel Creek Trend",WA,120.3173,-21.8646,"500",,"6",AUTO,O,Au,Gold,mineral deposit
120.2772,-21.8206,mineral_deposits.424,"559507",Red Spec,"Nullagine Project, Bule Spec Shear",WA,120.2772,-21.8206,"500",,"6",AUTO,O,"Au, (Sb)","Gold, (Antimony)",mineral deposit
121.4624,-30.2608,mineral_deposits.425,"559509",Tregurtha,Mount Jewell Project,WA,121.4624,-30.2608,"500",,"6",AUTO,O,Au,Gold,mineral deposit
121.4648,-30.2691,mineral_deposits.426,"559511",Hughes,Mount Jewell Project,WA,121.4648,-30.2691,"500",,"6",AUTO,O,Au,Gold,mineral deposit
122.2278,-30.5347,mineral_deposits.427,"559513",Sparkle,Kurnalpi Project,WA,122.2278,-30.5347,"999",,"6",AUTO,O,Au,Gold,mineral deposit
121.9484,-30.3987,mineral_deposits.428,"559515",Atlas - Gindalbie,Kalpini Project,WA,121.9484,-30.3987,"999",,"6",AUTO,O,Au,Gold,historic mine
121.437,-31.27,mineral_deposits.429,"559517",Lady Allison,Spargoville Project,WA,121.437,-31.27,"2000",,"6",AUTO,O,Au,Gold,mineral deposit
140.2222,-20.7587,mineral_deposits.430,"559522",Milo,,QLD,140.22215,-20.758736,"10",,"6",AUTO,O,"REO, Cu, U, Co, Mo, Au, (Ag, Y2O3, P2O5, REE, U3O8)","Rare earth oxides, Copper, Uranium, Cobalt, Molybdenum, Gold, (Silver, Yttrium oxide, Phosphorous oxide, Rare earth elements, Uranium oxide)",mineral deposit
121.6001,-30.9726,mineral_deposits.431,"559524",Triumph,South Kalgoorlie Operations,WA,121.6001,-30.9726,"999",,"6",AUTO,O,Au,Gold,historic mine
117.1106,-20.7624,mineral_deposits.432,"559527",Weerianna,Weerianna Gold Project,WA,117.1106,-20.7624,"500",,"6",AUTO,O,Au,Gold,mineral deposit
134.7611,-30.3056,mineral_deposits.433,"335037",Giffen Well,,SA,134.7611131758,-30.3056165803,"1000",Y,"3",AUTO,O,Fe,Iron,mineral deposit
117.7007,-22.6396,mineral_deposits.434,"559631",Nameless,,WA,117.700699,-22.63962,"500",,"6",AUTO,O,", (Fe, FeOre)",", (Iron, Iron ore)",mineral deposit
122.3808,-28.5476,mineral_deposits.435,"559642",Crown Jewel,Lancefield Project,WA,122.3808,-28.5476,"500",,"6",AUTO,O,Au,Gold,historic mine
